Date,Adj Close,year,month,day
1998/2/26,1048.670044,1998,2,26
1998/2/27,1049.339966,1998,2,27
1998/3/2,1047.699951,1998,3,2
1998/3/3,1052.02002,1998,3,3
1998/3/4,1047.329956,1998,3,4
1998/3/5,1035.050049,1998,3,5
1998/3/6,1055.689941,1998,3,6
1998/3/9,1052.310059,1998,3,9
1998/3/10,1064.25,1998,3,10
1998/3/11,1068.469971,1998,3,11
1998/3/12,1069.920044,1998,3,12
1998/3/13,1068.609985,1998,3,13
1998/3/16,1079.27002,1998,3,16
1998/3/17,1080.449951,1998,3,17
1998/3/18,1085.52002,1998,3,18
1998/3/19,1089.73999,1998,3,19
1998/3/20,1099.160034,1998,3,20
1998/3/23,1095.550049,1998,3,23
1998/3/24,1105.650024,1998,3,24
1998/3/25,1101.930054,1998,3,25
1998/3/26,1100.800049,1998,3,26
1998/3/27,1095.439941,1998,3,27
1998/3/30,1093.599976,1998,3,30
1998/3/31,1101.75,1998,3,31
1998/4/1,1108.150024,1998,4,1
1998/4/2,1120.01001,1998,4,2
1998/4/3,1122.699951,1998,4,3
1998/4/6,1121.380005,1998,4,6
1998/4/7,1109.550049,1998,4,7
1998/4/8,1101.650024,1998,4,8
1998/4/9,1110.670044,1998,4,9
1998/4/13,1109.689941,1998,4,13
1998/4/14,1115.75,1998,4,14
1998/4/15,1119.319946,1998,4,15
1998/4/16,1108.170044,1998,4,16
1998/4/17,1122.719971,1998,4,17
1998/4/20,1123.650024,1998,4,20
1998/4/21,1126.670044,1998,4,21
1998/4/22,1130.540039,1998,4,22
1998/4/23,1119.579956,1998,4,23
1998/4/24,1107.900024,1998,4,24
1998/4/27,1086.540039,1998,4,27
1998/4/28,1085.109985,1998,4,28
1998/4/29,1094.619995,1998,4,29
1998/4/30,1111.75,1998,4,30
1998/5/1,1121,1998,5,1
1998/5/4,1122.069946,1998,5,4
1998/5/5,1115.5,1998,5,5
1998/5/6,1104.920044,1998,5,6
1998/5/7,1095.140015,1998,5,7
1998/5/8,1108.140015,1998,5,8
1998/5/11,1106.640015,1998,5,11
1998/5/12,1115.790039,1998,5,12
1998/5/13,1118.859985,1998,5,13
1998/5/14,1117.369995,1998,5,14
1998/5/15,1108.72998,1998,5,15
1998/5/18,1105.819946,1998,5,18
1998/5/19,1109.52002,1998,5,19
1998/5/20,1119.060059,1998,5,20
1998/5/21,1114.640015,1998,5,21
1998/5/22,1110.469971,1998,5,22
1998/5/26,1094.02002,1998,5,26
1998/5/27,1092.22998,1998,5,27
1998/5/28,1097.599976,1998,5,28
1998/5/29,1090.819946,1998,5,29
1998/6/1,1090.97998,1998,6,1
1998/6/2,1093.219971,1998,6,2
1998/6/3,1082.72998,1998,6,3
1998/6/4,1094.829956,1998,6,4
1998/6/5,1113.859985,1998,6,5
1998/6/8,1115.719971,1998,6,8
1998/6/9,1118.410034,1998,6,9
1998/6/10,1112.280029,1998,6,10
1998/6/11,1094.579956,1998,6,11
1998/6/12,1098.839966,1998,6,12
1998/6/15,1077.01001,1998,6,15
1998/6/16,1087.589966,1998,6,16
1998/6/17,1107.109985,1998,6,17
1998/6/18,1106.369995,1998,6,18
1998/6/19,1100.650024,1998,6,19
1998/6/22,1103.209961,1998,6,22
1998/6/23,1119.48999,1998,6,23
1998/6/24,1132.880005,1998,6,24
1998/6/25,1129.280029,1998,6,25
1998/6/26,1133.199951,1998,6,26
1998/6/29,1138.48999,1998,6,29
1998/6/30,1133.839966,1998,6,30
1998/7/1,1148.560059,1998,7,1
1998/7/2,1146.420044,1998,7,2
1998/7/6,1157.329956,1998,7,6
1998/7/7,1154.660034,1998,7,7
1998/7/8,1166.380005,1998,7,8
1998/7/9,1158.560059,1998,7,9
1998/7/10,1164.329956,1998,7,10
1998/7/13,1165.189941,1998,7,13
1998/7/14,1177.579956,1998,7,14
1998/7/15,1174.810059,1998,7,15
1998/7/16,1183.98999,1998,7,16
1998/7/17,1186.75,1998,7,17
1998/7/20,1184.099976,1998,7,20
1998/7/21,1165.069946,1998,7,21
1998/7/22,1164.079956,1998,7,22
1998/7/23,1139.75,1998,7,23
1998/7/24,1140.800049,1998,7,24
1998/7/27,1147.27002,1998,7,27
1998/7/28,1130.23999,1998,7,28
1998/7/29,1125.209961,1998,7,29
1998/7/30,1142.949951,1998,7,30
1998/7/31,1120.670044,1998,7,31
1998/8/3,1112.439941,1998,8,3
1998/8/4,1072.119995,1998,8,4
1998/8/5,1081.430054,1998,8,5
1998/8/6,1089.630005,1998,8,6
1998/8/7,1089.449951,1998,8,7
1998/8/10,1083.140015,1998,8,10
1998/8/11,1068.97998,1998,8,11
1998/8/12,1084.219971,1998,8,12
1998/8/13,1074.910034,1998,8,13
1998/8/14,1062.75,1998,8,14
1998/8/17,1083.670044,1998,8,17
1998/8/18,1101.199951,1998,8,18
1998/8/19,1098.060059,1998,8,19
1998/8/20,1091.599976,1998,8,20
1998/8/21,1081.23999,1998,8,21
1998/8/24,1088.140015,1998,8,24
1998/8/25,1092.849976,1998,8,25
1998/8/26,1084.189941,1998,8,26
1998/8/27,1042.589966,1998,8,27
1998/8/28,1027.140015,1998,8,28
1998/8/31,957.280029,1998,8,31
1998/9/1,994.26001,1998,9,1
1998/9/2,990.47998,1998,9,2
1998/9/3,982.26001,1998,9,3
1998/9/4,973.890015,1998,9,4
1998/9/8,1023.460022,1998,9,8
1998/9/9,1006.200012,1998,9,9
1998/9/10,980.190002,1998,9,10
1998/9/11,1009.059998,1998,9,11
1998/9/14,1029.719971,1998,9,14
1998/9/15,1037.680054,1998,9,15
1998/9/16,1045.47998,1998,9,16
1998/9/17,1018.869995,1998,9,17
1998/9/18,1020.090027,1998,9,18
1998/9/21,1023.890015,1998,9,21
1998/9/22,1029.630005,1998,9,22
1998/9/23,1066.089966,1998,9,23
1998/9/24,1042.719971,1998,9,24
1998/9/25,1044.75,1998,9,25
1998/9/28,1048.689941,1998,9,28
1998/9/29,1049.02002,1998,9,29
1998/9/30,1017.01001,1998,9,30
1998/10/1,986.390015,1998,10,1
1998/10/2,1002.599976,1998,10,2
1998/10/5,988.559998,1998,10,5
1998/10/6,984.590027,1998,10,6
1998/10/7,970.679993,1998,10,7
1998/10/8,959.440002,1998,10,8
1998/10/9,984.390015,1998,10,9
1998/10/12,997.710022,1998,10,12
1998/10/13,994.799988,1998,10,13
1998/10/14,1005.530029,1998,10,14
1998/10/15,1047.48999,1998,10,15
1998/10/16,1056.420044,1998,10,16
1998/10/19,1062.390015,1998,10,19
1998/10/20,1063.930054,1998,10,20
1998/10/21,1069.920044,1998,10,21
1998/10/22,1078.47998,1998,10,22
1998/10/23,1070.670044,1998,10,23
1998/10/26,1072.319946,1998,10,26
1998/10/27,1065.339966,1998,10,27
1998/10/28,1068.089966,1998,10,28
1998/10/29,1085.930054,1998,10,29
1998/10/30,1098.670044,1998,10,30
1998/11/2,1111.599976,1998,11,2
1998/11/3,1110.839966,1998,11,3
1998/11/4,1118.670044,1998,11,4
1998/11/5,1133.849976,1998,11,5
1998/11/6,1141.01001,1998,11,6
1998/11/9,1130.199951,1998,11,9
1998/11/10,1128.26001,1998,11,10
1998/11/11,1120.969971,1998,11,11
1998/11/12,1117.689941,1998,11,12
1998/11/13,1125.719971,1998,11,13
1998/11/16,1135.869995,1998,11,16
1998/11/17,1139.319946,1998,11,17
1998/11/18,1144.47998,1998,11,18
1998/11/19,1152.609985,1998,11,19
1998/11/20,1163.550049,1998,11,20
1998/11/23,1188.209961,1998,11,23
1998/11/24,1182.98999,1998,11,24
1998/11/25,1186.869995,1998,11,25
1998/11/27,1192.329956,1998,11,27
1998/11/30,1163.630005,1998,11,30
1998/12/1,1175.280029,1998,12,1
1998/12/2,1171.25,1998,12,2
1998/12/3,1150.140015,1998,12,3
1998/12/4,1176.73999,1998,12,4
1998/12/7,1187.699951,1998,12,7
1998/12/8,1181.380005,1998,12,8
1998/12/9,1183.48999,1998,12,9
1998/12/10,1165.02002,1998,12,10
1998/12/11,1166.459961,1998,12,11
1998/12/14,1141.199951,1998,12,14
1998/12/15,1162.829956,1998,12,15
1998/12/16,1161.939941,1998,12,16
1998/12/17,1179.97998,1998,12,17
1998/12/18,1188.030029,1998,12,18
1998/12/21,1202.839966,1998,12,21
1998/12/22,1203.569946,1998,12,22
1998/12/23,1228.540039,1998,12,23
1998/12/24,1226.27002,1998,12,24
1998/12/28,1225.48999,1998,12,28
1998/12/29,1241.810059,1998,12,29
1998/12/30,1231.930054,1998,12,30
1998/12/31,1229.22998,1998,12,31
1999/1/4,1228.099976,1999,1,4
1999/1/5,1244.780029,1999,1,5
1999/1/6,1272.339966,1999,1,6
1999/1/7,1269.72998,1999,1,7
1999/1/8,1275.089966,1999,1,8
1999/1/11,1263.880005,1999,1,11
1999/1/12,1239.51001,1999,1,12
1999/1/13,1234.400024,1999,1,13
1999/1/14,1212.189941,1999,1,14
1999/1/15,1243.26001,1999,1,15
1999/1/19,1252,1999,1,19
1999/1/20,1256.619995,1999,1,20
1999/1/21,1235.160034,1999,1,21
1999/1/22,1225.189941,1999,1,22
1999/1/25,1233.97998,1999,1,25
1999/1/26,1252.310059,1999,1,26
1999/1/27,1243.170044,1999,1,27
1999/1/28,1265.369995,1999,1,28
1999/1/29,1279.640015,1999,1,29
1999/2/1,1273,1999,2,1
1999/2/2,1261.98999,1999,2,2
1999/2/3,1272.069946,1999,2,3
1999/2/4,1248.48999,1999,2,4
1999/2/5,1239.400024,1999,2,5
1999/2/8,1243.77002,1999,2,8
1999/2/9,1216.140015,1999,2,9
1999/2/10,1223.550049,1999,2,10
1999/2/11,1254.040039,1999,2,11
1999/2/12,1230.130005,1999,2,12
1999/2/16,1241.869995,1999,2,16
1999/2/17,1224.030029,1999,2,17
1999/2/18,1237.280029,1999,2,18
1999/2/19,1239.219971,1999,2,19
1999/2/22,1272.140015,1999,2,22
1999/2/23,1271.180054,1999,2,23
1999/2/24,1253.410034,1999,2,24
1999/2/25,1245.02002,1999,2,25
1999/2/26,1238.329956,1999,2,26
1999/3/1,1236.160034,1999,3,1
1999/3/2,1225.5,1999,3,2
1999/3/3,1227.699951,1999,3,3
1999/3/4,1246.640015,1999,3,4
1999/3/5,1275.469971,1999,3,5
1999/3/8,1282.72998,1999,3,8
1999/3/9,1279.839966,1999,3,9
1999/3/10,1286.839966,1999,3,10
1999/3/11,1297.680054,1999,3,11
1999/3/12,1294.589966,1999,3,12
1999/3/15,1307.26001,1999,3,15
1999/3/16,1306.380005,1999,3,16
1999/3/17,1297.819946,1999,3,17
1999/3/18,1316.550049,1999,3,18
1999/3/19,1299.290039,1999,3,19
1999/3/22,1297.01001,1999,3,22
1999/3/23,1262.140015,1999,3,23
1999/3/24,1268.589966,1999,3,24
1999/3/25,1289.98999,1999,3,25
1999/3/26,1282.800049,1999,3,26
1999/3/29,1310.170044,1999,3,29
1999/3/30,1300.75,1999,3,30
1999/3/31,1286.369995,1999,3,31
1999/4/1,1293.719971,1999,4,1
1999/4/5,1321.119995,1999,4,5
1999/4/6,1317.890015,1999,4,6
1999/4/7,1326.890015,1999,4,7
1999/4/8,1343.97998,1999,4,8
1999/4/9,1348.349976,1999,4,9
1999/4/12,1358.630005,1999,4,12
1999/4/13,1349.819946,1999,4,13
1999/4/14,1328.439941,1999,4,14
1999/4/15,1322.849976,1999,4,15
1999/4/16,1319,1999,4,16
1999/4/19,1289.47998,1999,4,19
1999/4/20,1306.170044,1999,4,20
1999/4/21,1336.119995,1999,4,21
1999/4/22,1358.819946,1999,4,22
1999/4/23,1356.849976,1999,4,23
1999/4/26,1360.040039,1999,4,26
1999/4/27,1362.800049,1999,4,27
1999/4/28,1350.910034,1999,4,28
1999/4/29,1342.829956,1999,4,29
1999/4/30,1335.180054,1999,4,30
1999/5/3,1354.630005,1999,5,3
1999/5/4,1332,1999,5,4
1999/5/5,1347.310059,1999,5,5
1999/5/6,1332.050049,1999,5,6
1999/5/7,1345,1999,5,7
1999/5/10,1340.300049,1999,5,10
1999/5/11,1355.609985,1999,5,11
1999/5/12,1364,1999,5,12
1999/5/13,1367.560059,1999,5,13
1999/5/14,1337.800049,1999,5,14
1999/5/17,1339.48999,1999,5,17
1999/5/18,1333.319946,1999,5,18
1999/5/19,1344.22998,1999,5,19
1999/5/20,1338.829956,1999,5,20
1999/5/21,1330.290039,1999,5,21
1999/5/24,1306.650024,1999,5,24
1999/5/25,1284.400024,1999,5,25
1999/5/26,1304.76001,1999,5,26
1999/5/27,1281.410034,1999,5,27
1999/5/28,1301.839966,1999,5,28
1999/6/1,1294.26001,1999,6,1
1999/6/2,1294.810059,1999,6,2
1999/6/3,1299.540039,1999,6,3
1999/6/4,1327.75,1999,6,4
1999/6/7,1334.52002,1999,6,7
1999/6/8,1317.329956,1999,6,8
1999/6/9,1318.640015,1999,6,9
1999/6/10,1302.819946,1999,6,10
1999/6/11,1293.640015,1999,6,11
1999/6/14,1294,1999,6,14
1999/6/15,1301.160034,1999,6,15
1999/6/16,1330.410034,1999,6,16
1999/6/17,1339.900024,1999,6,17
1999/6/18,1342.839966,1999,6,18
1999/6/21,1349,1999,6,21
1999/6/22,1335.880005,1999,6,22
1999/6/23,1333.060059,1999,6,23
1999/6/24,1315.780029,1999,6,24
1999/6/25,1315.310059,1999,6,25
1999/6/28,1331.349976,1999,6,28
1999/6/29,1351.449951,1999,6,29
1999/6/30,1372.709961,1999,6,30
1999/7/1,1380.959961,1999,7,1
1999/7/2,1391.219971,1999,7,2
1999/7/6,1388.119995,1999,7,6
1999/7/7,1395.859985,1999,7,7
1999/7/8,1394.420044,1999,7,8
1999/7/9,1403.280029,1999,7,9
1999/7/12,1399.099976,1999,7,12
1999/7/13,1393.560059,1999,7,13
1999/7/14,1398.170044,1999,7,14
1999/7/15,1409.619995,1999,7,15
1999/7/16,1418.780029,1999,7,16
1999/7/19,1407.650024,1999,7,19
1999/7/20,1377.099976,1999,7,20
1999/7/21,1379.290039,1999,7,21
1999/7/22,1360.969971,1999,7,22
1999/7/23,1356.939941,1999,7,23
1999/7/26,1347.76001,1999,7,26
1999/7/27,1362.839966,1999,7,27
1999/7/28,1365.400024,1999,7,28
1999/7/29,1341.030029,1999,7,29
1999/7/30,1328.719971,1999,7,30
1999/8/2,1328.050049,1999,8,2
1999/8/3,1322.180054,1999,8,3
1999/8/4,1305.329956,1999,8,4
1999/8/5,1313.709961,1999,8,5
1999/8/6,1300.290039,1999,8,6
1999/8/9,1297.800049,1999,8,9
1999/8/10,1281.430054,1999,8,10
1999/8/11,1301.930054,1999,8,11
1999/8/12,1298.160034,1999,8,12
1999/8/13,1327.680054,1999,8,13
1999/8/16,1330.77002,1999,8,16
1999/8/17,1344.160034,1999,8,17
1999/8/18,1332.839966,1999,8,18
1999/8/19,1323.589966,1999,8,19
1999/8/20,1336.609985,1999,8,20
1999/8/23,1360.219971,1999,8,23
1999/8/24,1363.5,1999,8,24
1999/8/25,1381.790039,1999,8,25
1999/8/26,1362.01001,1999,8,26
1999/8/27,1348.27002,1999,8,27
1999/8/30,1324.02002,1999,8,30
1999/8/31,1320.410034,1999,8,31
1999/9/1,1331.069946,1999,9,1
1999/9/2,1319.109985,1999,9,2
1999/9/3,1357.23999,1999,9,3
1999/9/7,1350.449951,1999,9,7
1999/9/8,1344.150024,1999,9,8
1999/9/9,1347.660034,1999,9,9
1999/9/10,1351.660034,1999,9,10
1999/9/13,1344.130005,1999,9,13
1999/9/14,1336.290039,1999,9,14
1999/9/15,1317.969971,1999,9,15
1999/9/16,1318.47998,1999,9,16
1999/9/17,1335.420044,1999,9,17
1999/9/20,1335.530029,1999,9,20
1999/9/21,1307.579956,1999,9,21
1999/9/22,1310.51001,1999,9,22
1999/9/23,1280.410034,1999,9,23
1999/9/24,1277.359985,1999,9,24
1999/9/27,1283.310059,1999,9,27
1999/9/28,1282.199951,1999,9,28
1999/9/29,1268.369995,1999,9,29
1999/9/30,1282.709961,1999,9,30
1999/10/1,1282.810059,1999,10,1
1999/10/4,1304.599976,1999,10,4
1999/10/5,1301.349976,1999,10,5
1999/10/6,1325.400024,1999,10,6
1999/10/7,1317.640015,1999,10,7
1999/10/8,1336.02002,1999,10,8
1999/10/11,1335.209961,1999,10,11
1999/10/12,1313.040039,1999,10,12
1999/10/13,1285.550049,1999,10,13
1999/10/14,1283.420044,1999,10,14
1999/10/15,1247.410034,1999,10,15
1999/10/18,1254.130005,1999,10,18
1999/10/19,1261.319946,1999,10,19
1999/10/20,1289.430054,1999,10,20
1999/10/21,1283.609985,1999,10,21
1999/10/22,1301.650024,1999,10,22
1999/10/25,1293.630005,1999,10,25
1999/10/26,1281.910034,1999,10,26
1999/10/27,1296.709961,1999,10,27
1999/10/28,1342.439941,1999,10,28
1999/10/29,1362.930054,1999,10,29
1999/11/1,1354.119995,1999,11,1
1999/11/2,1347.73999,1999,11,2
1999/11/3,1354.930054,1999,11,3
1999/11/4,1362.640015,1999,11,4
1999/11/5,1370.22998,1999,11,5
1999/11/8,1377.01001,1999,11,8
1999/11/9,1365.280029,1999,11,9
1999/11/10,1373.459961,1999,11,10
1999/11/11,1381.459961,1999,11,11
1999/11/12,1396.060059,1999,11,12
1999/11/15,1394.390015,1999,11,15
1999/11/16,1420.069946,1999,11,16
1999/11/17,1410.709961,1999,11,17
1999/11/18,1424.939941,1999,11,18
1999/11/19,1422,1999,11,19
1999/11/22,1420.939941,1999,11,22
1999/11/23,1404.640015,1999,11,23
1999/11/24,1417.079956,1999,11,24
1999/11/26,1416.619995,1999,11,26
1999/11/29,1407.829956,1999,11,29
1999/11/30,1388.910034,1999,11,30
1999/12/1,1397.719971,1999,12,1
1999/12/2,1409.040039,1999,12,2
1999/12/3,1433.300049,1999,12,3
1999/12/6,1423.329956,1999,12,6
1999/12/7,1409.170044,1999,12,7
1999/12/8,1403.880005,1999,12,8
1999/12/9,1408.109985,1999,12,9
1999/12/10,1417.040039,1999,12,10
1999/12/13,1415.219971,1999,12,13
1999/12/14,1403.170044,1999,12,14
1999/12/15,1413.329956,1999,12,15
1999/12/16,1418.780029,1999,12,16
1999/12/17,1421.030029,1999,12,17
1999/12/20,1418.089966,1999,12,20
1999/12/21,1433.430054,1999,12,21
1999/12/22,1436.130005,1999,12,22
1999/12/23,1458.339966,1999,12,23
1999/12/27,1457.099976,1999,12,27
1999/12/28,1457.660034,1999,12,28
1999/12/29,1463.459961,1999,12,29
1999/12/30,1464.469971,1999,12,30
1999/12/31,1469.25,1999,12,31
2000/1/3,1455.219971,2000,1,3
2000/1/4,1399.420044,2000,1,4
2000/1/5,1402.109985,2000,1,5
2000/1/6,1403.449951,2000,1,6
2000/1/7,1441.469971,2000,1,7
2000/1/10,1457.599976,2000,1,10
2000/1/11,1438.560059,2000,1,11
2000/1/12,1432.25,2000,1,12
2000/1/13,1449.680054,2000,1,13
2000/1/14,1465.150024,2000,1,14
2000/1/18,1455.140015,2000,1,18
2000/1/19,1455.900024,2000,1,19
2000/1/20,1445.569946,2000,1,20
2000/1/21,1441.359985,2000,1,21
2000/1/24,1401.530029,2000,1,24
2000/1/25,1410.030029,2000,1,25
2000/1/26,1404.089966,2000,1,26
2000/1/27,1398.560059,2000,1,27
2000/1/28,1360.160034,2000,1,28
2000/1/31,1394.459961,2000,1,31
2000/2/1,1409.280029,2000,2,1
2000/2/2,1409.119995,2000,2,2
2000/2/3,1424.969971,2000,2,3
2000/2/4,1424.369995,2000,2,4
2000/2/7,1424.23999,2000,2,7
2000/2/8,1441.719971,2000,2,8
2000/2/9,1411.709961,2000,2,9
2000/2/10,1416.829956,2000,2,10
2000/2/11,1387.119995,2000,2,11
2000/2/14,1389.939941,2000,2,14
2000/2/15,1402.050049,2000,2,15
2000/2/16,1387.670044,2000,2,16
2000/2/17,1388.26001,2000,2,17
2000/2/18,1346.089966,2000,2,18
2000/2/22,1352.170044,2000,2,22
2000/2/23,1360.689941,2000,2,23
2000/2/24,1353.430054,2000,2,24
2000/2/25,1333.359985,2000,2,25
2000/2/28,1348.050049,2000,2,28
2000/2/29,1366.420044,2000,2,29
2000/3/1,1379.189941,2000,3,1
2000/3/2,1381.76001,2000,3,2
2000/3/3,1409.170044,2000,3,3
2000/3/6,1391.280029,2000,3,6
2000/3/7,1355.619995,2000,3,7
2000/3/8,1366.699951,2000,3,8
2000/3/9,1401.689941,2000,3,9
2000/3/10,1395.069946,2000,3,10
2000/3/13,1383.619995,2000,3,13
2000/3/14,1359.150024,2000,3,14
2000/3/15,1392.140015,2000,3,15
2000/3/16,1458.469971,2000,3,16
2000/3/17,1464.469971,2000,3,17
2000/3/20,1456.630005,2000,3,20
2000/3/21,1493.869995,2000,3,21
2000/3/22,1500.640015,2000,3,22
2000/3/23,1527.349976,2000,3,23
2000/3/24,1527.459961,2000,3,24
2000/3/27,1523.859985,2000,3,27
2000/3/28,1507.72998,2000,3,28
2000/3/29,1508.52002,2000,3,29
2000/3/30,1487.920044,2000,3,30
2000/3/31,1498.579956,2000,3,31
2000/4/3,1505.969971,2000,4,3
2000/4/4,1494.72998,2000,4,4
2000/4/5,1487.369995,2000,4,5
2000/4/6,1501.339966,2000,4,6
2000/4/7,1516.349976,2000,4,7
2000/4/10,1504.459961,2000,4,10
2000/4/11,1500.589966,2000,4,11
2000/4/12,1467.170044,2000,4,12
2000/4/13,1440.51001,2000,4,13
2000/4/14,1356.560059,2000,4,14
2000/4/17,1401.439941,2000,4,17
2000/4/18,1441.609985,2000,4,18
2000/4/19,1427.469971,2000,4,19
2000/4/20,1434.540039,2000,4,20
2000/4/24,1429.859985,2000,4,24
2000/4/25,1477.439941,2000,4,25
2000/4/26,1460.98999,2000,4,26
2000/4/27,1464.920044,2000,4,27
2000/4/28,1452.430054,2000,4,28
2000/5/1,1468.25,2000,5,1
2000/5/2,1446.290039,2000,5,2
2000/5/3,1415.099976,2000,5,3
2000/5/4,1409.569946,2000,5,4
2000/5/5,1432.630005,2000,5,5
2000/5/8,1424.170044,2000,5,8
2000/5/9,1412.140015,2000,5,9
2000/5/10,1383.050049,2000,5,10
2000/5/11,1407.810059,2000,5,11
2000/5/12,1420.959961,2000,5,12
2000/5/15,1452.359985,2000,5,15
2000/5/16,1466.040039,2000,5,16
2000/5/17,1447.800049,2000,5,17
2000/5/18,1437.209961,2000,5,18
2000/5/19,1406.949951,2000,5,19
2000/5/22,1400.719971,2000,5,22
2000/5/23,1373.859985,2000,5,23
2000/5/24,1399.050049,2000,5,24
2000/5/25,1381.52002,2000,5,25
2000/5/26,1378.02002,2000,5,26
2000/5/30,1422.449951,2000,5,30
2000/5/31,1420.599976,2000,5,31
2000/6/1,1448.810059,2000,6,1
2000/6/2,1477.26001,2000,6,2
2000/6/5,1467.630005,2000,6,5
2000/6/6,1457.839966,2000,6,6
2000/6/7,1471.359985,2000,6,7
2000/6/8,1461.670044,2000,6,8
2000/6/9,1456.949951,2000,6,9
2000/6/12,1446,2000,6,12
2000/6/13,1469.439941,2000,6,13
2000/6/14,1470.540039,2000,6,14
2000/6/15,1478.72998,2000,6,15
2000/6/16,1464.459961,2000,6,16
2000/6/19,1486,2000,6,19
2000/6/20,1475.949951,2000,6,20
2000/6/21,1479.130005,2000,6,21
2000/6/22,1452.180054,2000,6,22
2000/6/23,1441.47998,2000,6,23
2000/6/26,1455.310059,2000,6,26
2000/6/27,1450.550049,2000,6,27
2000/6/28,1454.819946,2000,6,28
2000/6/29,1442.390015,2000,6,29
2000/6/30,1454.599976,2000,6,30
2000/7/3,1469.540039,2000,7,3
2000/7/5,1446.22998,2000,7,5
2000/7/6,1456.670044,2000,7,6
2000/7/7,1478.900024,2000,7,7
2000/7/10,1475.619995,2000,7,10
2000/7/11,1480.880005,2000,7,11
2000/7/12,1492.920044,2000,7,12
2000/7/13,1495.839966,2000,7,13
2000/7/14,1509.97998,2000,7,14
2000/7/17,1510.48999,2000,7,17
2000/7/18,1493.73999,2000,7,18
2000/7/19,1481.959961,2000,7,19
2000/7/20,1495.569946,2000,7,20
2000/7/21,1480.189941,2000,7,21
2000/7/24,1464.290039,2000,7,24
2000/7/25,1474.469971,2000,7,25
2000/7/26,1452.420044,2000,7,26
2000/7/27,1449.619995,2000,7,27
2000/7/28,1419.890015,2000,7,28
2000/7/31,1430.829956,2000,7,31
2000/8/1,1438.099976,2000,8,1
2000/8/2,1438.699951,2000,8,2
2000/8/3,1452.560059,2000,8,3
2000/8/4,1462.930054,2000,8,4
2000/8/7,1479.319946,2000,8,7
2000/8/8,1482.800049,2000,8,8
2000/8/9,1472.869995,2000,8,9
2000/8/10,1460.25,2000,8,10
2000/8/11,1471.839966,2000,8,11
2000/8/14,1491.560059,2000,8,14
2000/8/15,1484.430054,2000,8,15
2000/8/16,1479.849976,2000,8,16
2000/8/17,1496.069946,2000,8,17
2000/8/18,1491.719971,2000,8,18
2000/8/21,1499.47998,2000,8,21
2000/8/22,1498.130005,2000,8,22
2000/8/23,1505.969971,2000,8,23
2000/8/24,1508.310059,2000,8,24
2000/8/25,1506.449951,2000,8,25
2000/8/28,1514.089966,2000,8,28
2000/8/29,1509.839966,2000,8,29
2000/8/30,1502.589966,2000,8,30
2000/8/31,1517.680054,2000,8,31
2000/9/1,1520.77002,2000,9,1
2000/9/5,1507.079956,2000,9,5
2000/9/6,1492.25,2000,9,6
2000/9/7,1502.51001,2000,9,7
2000/9/8,1494.5,2000,9,8
2000/9/11,1489.26001,2000,9,11
2000/9/12,1481.98999,2000,9,12
2000/9/13,1484.910034,2000,9,13
2000/9/14,1480.869995,2000,9,14
2000/9/15,1465.810059,2000,9,15
2000/9/18,1444.51001,2000,9,18
2000/9/19,1459.900024,2000,9,19
2000/9/20,1451.339966,2000,9,20
2000/9/21,1449.050049,2000,9,21
2000/9/22,1448.719971,2000,9,22
2000/9/25,1439.030029,2000,9,25
2000/9/26,1427.209961,2000,9,26
2000/9/27,1426.569946,2000,9,27
2000/9/28,1458.290039,2000,9,28
2000/9/29,1436.51001,2000,9,29
2000/10/2,1436.22998,2000,10,2
2000/10/3,1426.459961,2000,10,3
2000/10/4,1434.319946,2000,10,4
2000/10/5,1436.280029,2000,10,5
2000/10/6,1408.98999,2000,10,6
2000/10/9,1402.030029,2000,10,9
2000/10/10,1387.02002,2000,10,10
2000/10/11,1364.589966,2000,10,11
2000/10/12,1329.780029,2000,10,12
2000/10/13,1374.170044,2000,10,13
2000/10/16,1374.619995,2000,10,16
2000/10/17,1349.969971,2000,10,17
2000/10/18,1342.130005,2000,10,18
2000/10/19,1388.76001,2000,10,19
2000/10/20,1396.930054,2000,10,20
2000/10/23,1395.780029,2000,10,23
2000/10/24,1398.130005,2000,10,24
2000/10/25,1364.900024,2000,10,25
2000/10/26,1364.439941,2000,10,26
2000/10/27,1379.579956,2000,10,27
2000/10/30,1398.660034,2000,10,30
2000/10/31,1429.400024,2000,10,31
2000/11/1,1421.219971,2000,11,1
2000/11/2,1428.319946,2000,11,2
2000/11/3,1426.689941,2000,11,3
2000/11/6,1432.189941,2000,11,6
2000/11/7,1431.869995,2000,11,7
2000/11/8,1409.280029,2000,11,8
2000/11/9,1400.140015,2000,11,9
2000/11/10,1365.97998,2000,11,10
2000/11/13,1351.26001,2000,11,13
2000/11/14,1382.949951,2000,11,14
2000/11/15,1389.810059,2000,11,15
2000/11/16,1372.319946,2000,11,16
2000/11/17,1367.719971,2000,11,17
2000/11/20,1342.619995,2000,11,20
2000/11/21,1347.349976,2000,11,21
2000/11/22,1322.359985,2000,11,22
2000/11/24,1341.77002,2000,11,24
2000/11/27,1348.969971,2000,11,27
2000/11/28,1336.089966,2000,11,28
2000/11/29,1341.930054,2000,11,29
2000/11/30,1314.949951,2000,11,30
2000/12/1,1315.22998,2000,12,1
2000/12/4,1324.969971,2000,12,4
2000/12/5,1376.540039,2000,12,5
